очередной/пилотный/будущий/прошлый/свежий + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала
предыдущий + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала
в + следующий/последний + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала
следующий/последний + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала r:abstr
соседний/дальний + @@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
гостиничный/отдельный/просторный + @@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
концертный/цирковой/эстрадный/музыкальный/акробатический/показательный/коронный/сольный + @@номер;semf2='r:abstr';Ex:Хоровой н.
дохлый + @@номер;semf2='r:abstr der:shift';
смертельный + @@номер;semf2='r:abstr der:shift';
орудийный + @@номер;semf2='r:concr t:hum';Ex:Орудийные номера
табельный + @@номер;semf2='r:concr t:sign t:tool';Ex:Перебить номера на машине
dt:tool:transp + @@номер;semf2='r:concr t:sign t:tool';Ex:Перебить номера на машине
в + ANUM&r:ord + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала r:concr t:room pt:part pc:constr top:contain
под + ANUM&r:ord + @@номер&ins;semf='r:abstr';Ex:Н. облигации
нитка + [0..1]@@номер;semf2='r:abstr t:param';Ex:Нитки сорокового номера
ANUM + @@номер + [0..1]t:tool:transp;semf2='r:concr t:tool:transp der:shift dt:abstr';
в + @@номер + NUM;semf2='r:concr t:text t:media';Ex:Последний н. журнала r:concr t:room pt:part pc:constr top:contain
под + @@номер&ins + NUM;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]расчет;semf2='r:concr t:hum';Ex:Орудийные номера
@@номер + [0..1]гостиница/отель/общежитие/класс;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
@@номер + [0..1]t:doc&gen;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]r:concr&t:hum&gen&anim;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]t:tool:device&gen;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]машина&gen;semf='r:abstr' semf2='r:concr t:sign t:tool';Ex:Н. облигации Ex:Перебить номера на машине
@@номер + [0..1]t:tool:transp;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]часть&gen;semf='r:abstr';Ex:Н. облигации
@@номер + [0..1]t:media&gen;semf2='r:concr t:text t:media';Ex:Последний н. журнала
@@номер + люкс;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
@@номер + [0..1]программа;semf2='r:abstr';Ex:Хоровой н.
@@номер + 'раз';semf='r:abstr';Ex:Н. облигации
S&anim + '@@номер' + 'один';semf='r:abstr';Ex:Н. облигации
задача/проблема/тема + '@@номер' + 'один';semf='r:abstr';Ex:Н. облигации
@@номер + 'один' + в/для;semf='r:abstr';Ex:Н. облигации
S + '@@номер' + ANUM/NUM;semf='r:abstr';Ex:Н. облигации
@@определитель + номер&gen;semf='r:concr t:tool:device';
порядок/указание + [0..1]@@номер&gen;semf='r:abstr';Ex:Н. облигации
бумажка/листок + c + [0..1]@@номер&ins;semf='r:abstr';Ex:Н. облигации
выход/подписание/содержание/тема/статья + [0..1]@@номер&gen;semf2='r:concr t:text t:media';Ex:Последний н. журнала
сдача + [0..1]@@номер&gen;semf2='r:concr t:text t:media';Ex:Последний н. журнала
письмо + в + [0..1]@@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала
дверь/окно + [0..1]@@номер&gen;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
ключ + [1..2]@@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
@@номер + [0..1]r:abstr&gen;semf='r:abstr';Ex:Н. облигации
@@номер + [A/APRO] + S&gen;semf='r:abstr';Ex:Н. облигации
вот + 'это' + [быть] + '@@номер';semf2='r:abstr';Ex:Хоровой н.
[этот] + @@номер + не + проходить;semf2='r:abstr';Ex:Хоровой н.
вот + так + @@номер;semf2='r:abstr';Ex:Хоровой н.
@@номер&nom + выкидывать;semf2='r:abstr';Ex:Хоровой н.
записывать/набирать/ошибаться + [0..1]@@номер;semf='r:abstr';Ex:Н. облигации
V&t:speech + [0..1]@@номер;semf='r:abstr';Ex:Н. облигации
выходить + ANUM + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала
перебивать/прикручивать + @@номер;semf2='r:concr t:sign t:tool';Ex:Перебить номера на машине
снимать + '@@номер';semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
возвращаться/входить/подниматься + в + [0..1]@@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
заказывать + [0..1]@@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
@@номер + и + дата;semf='r:abstr';Ex:Н. облигации
@@номер + и + серия;semf='r:abstr';Ex:Н. облигации
серия + и + @@номер;semf='r:abstr';Ex:Н. облигации
дата + и + @@номер;semf='r:abstr';Ex:Н. облигации
@@номер + в + год;semf2='r:concr t:text t:media';Ex:Последний н. журнала
@@номер + в + печать;semf2='r:concr t:text t:media';Ex:Последний н. журнала
в + @@номер + за/от;semf2='r:concr t:text t:media';Ex:Последний н. журнала
в + @@номер + к/с/со/у;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
у/к/с/со + SPRO + в + @@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице
в + APRO + @@номер;semf2='r:concr t:text t:media';Ex:Последний н. журнала r:concr t:room pt:part pc:constr top:contain
за + '@@номером';semf='r:abstr';Ex:Н. облигации
под + '@@номером';semf='r:abstr';Ex:Н. облигации
машина/автомобиль/буксир + без + '@@номеров';semf2='r:concr t:sign t:tool';Ex:Перебить номера на машине
без + @@номер;semf='r:abstr';Ex:Н. облигации
свободный + @@номер;semf='r:abstr' semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Н. облигации Ex:Заказать н. в гостинице
лучший + @@номер;semf2='r:concr t:room pt:part pc:constr top:contain';Ex:Заказать н. в гостинице r:abstr
живой + @@очередь;semf='r:abstr pt:set';Ex:По очереди (друг за другом, по одному).
по + '@@очереди';semf='r:abstr pt:set';Ex:По очереди (друг за другом, по одному).
в + NUM + @@очередь;semf='r:abstr pt:set';Ex:По очереди (друг за другом, по одному).
в + 'первую' + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
в + 'последнюю' + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
в + ANUM + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
в + 'свою' + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
быть/стоять + на + '@@очереди';semf='r:abstr pt:set sem:shift';Ex:По очереди (друг за другом, по одному).
на + '@@очередь';semf='r:abstr pt:set sem:shift';Ex:По очереди (друг за другом, по одному).
на + '@@очереди';semf='r:abstr pt:set sem:shift';Ex:По очереди (друг за другом, по одному).
вне + '@@очереди';semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
без + '@@очереди';semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
пулеметный/автоматный + [0..1]@@очередь;semf2='r:concr pt:set sc:tool';Ex:Пулеметная о.
трассирующий + [0..1]@@очередь;semf2='r:concr pt:set sc:tool';Ex:Пулеметная о.
короткий + @@очередь&ins;semf2='r:concr pt:set sc:tool';Ex:Пулеметная о.
длинный/короткий + @@очередь;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди r:concr pt:set sc:tool
@@очередь + из + t:tool:weapon;semf2='r:concr pt:set sc:tool';Ex:Пулеметная о.
t:impact + [0..1]@@очередь&ins;semf2='r:concr pt:set sc:tool';Ex:Пулеметная о.
доходить/подходить/приходить/наступать/наставать + [0..1]'@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
@@очередь + [0..1]доходить/подходить/приходить/наступать/наставать;semf2='r:abstr';Ex:Пропустить свою о.
мой/твой/ваш/наш + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
теперь/сейчас + APRO + '@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
теперь/сейчас + '@@очередь' + t:hum&gen;semf2='r:abstr';Ex:Пропустить свою о.
APRO + '@@очередь' + inf;semf2='r:abstr';Ex:Пропустить свою о.
@@очередь + t:hum&gen + [0..1]inf;semf2='r:abstr';Ex:Пропустить свою о.
пропускать/занимать + [0..1]'@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
соблюдать + [0..1]'@@очередь';semf2='r:abstr';Ex:Пропустить свою о.
t:hum&anim + ANUM + '@@очереди';semf2='r:abstr t:hier der:shift';Ex:Пропустить свою о.
в + '@@очередях';semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + за + SPRO;semf2='r:abstr';Ex:Пропустить свою о. r:concr pt:set sc:hum top:rope
@@очередь + за + ins&inan;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + за + ins;semf2='r:abstr';Ex:Пропустить свою о. r:concr pt:set sc:hum top:rope
@@очередь + к;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + на;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + из;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + у;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
стоять/вставать/выстраиваться + в + @@очередь;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
в + '@@очереди';semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
t:size:max/t:size:min + @@очередь;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + [0..1]стоять/двигаться;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
к + @@очередь;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди
@@очередь + реконструкция/строительство/застройка/освоение/производство;semf2='r:concr pt:phase pc:constr';Ex:Первая о. метро
@@очередь + [0..1]метро/метрополитен/станция;semf2='r:concr pt:phase pc:constr';Ex:Первая о. метро
@@очередь + [0..1]проект;semf2='r:concr pt:phase pc:constr';Ex:Первая о. метро
@@очередь + готовность;semf2='r:concr pt:phase pc:constr';Ex:Первая о. метро
@@очередь + [A] + t:constr&gen;semf2='r:concr pt:phase pc:constr';Ex:Первая о. метро
NUM + @@очередь;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди r:concr pt:phase pc:constr
@@очередь&pl;semf2='r:concr pt:set sc:hum top:rope';Ex:Стоять в очереди r:concr pt:phase pc:constr
@@очередь + gen;semf='r:abstr pt:set' semf2='r:concr pt:phase pc:constr';Ex:По очереди (друг за другом, по одному). Ex:Первая о. метро
до + '@@пояса';semf2='r:concr t:space pt:partb pc:hum pc:animal';Ex:По п. в воде
t:move:body + [0..1]в + '@@пояс';semf2='r:concr t:space pt:partb pc:hum pc:animal';Ex:По п. в воде
в + '@@пояс' + [0..1]t:move:body;semf2='r:concr t:space pt:partb pc:hum pc:animal';Ex:По п. в воде
@@пояс + верность;semf='r:concr t:tool top:rope';
@@пояс + безопасность;semf='r:concr t:access top:rope' semf2='r:concr t:space pt:qtm qc:space top:rope';Ex:Кожаный п. Ex:Физико-географический п.
красный + @@пояс;semf='r:concr t:access top:rope' semf2='r:concr t:space pt:qtm qc:space top:rope';Ex:Кожаный п. Ex:Физико-географический п.
спасательный + @@пояс;semf='r:concr t:tool top:rope';
@@пояс + шахид;semf='r:concr t:tool top:rope';
затыкать + [0..1]за + @@пояс;semf='r:concr t:access top:rope';Ex:Кожаный п.
за + @@пояс + [0..1]затыкать;semf='r:concr t:access top:rope';Ex:Кожаный п.
плечевой/тазовый + @@пояс;semf2='r:concr t:space pt:part pc:partb pt:set pc:partb';Ex:Тазовый, плечевой п.
@@пояс + верхний/нижний + конечность;semf2='r:concr t:space pt:part pc:partb pt:set pc:partb';Ex:Тазовый, плечевой п.
